gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,ceq,csho,ebit,ni,sale,costat,prcc_c,act,at,ch,dltt,ebit,lct,tie,city,invt,emp,cogs
116772,20191231,2019,INDL,C,D,STD,BCOR,USD,643.515,47.753,76.672,48.148,717.945,A,26.14,,1269.462,32.413,13.6,28.274,,6.308,Catskill,0.053,0.172,7.967
117026,20190630,2019,INDL,C,D,STD,GCBC,USD,112.369,8.538,28.274,17.484,54.669,A,28.79,,827.496,18.922,0,19.79,,1.96,Corydon,4.346,0.214,3.385
117034,20191231,2019,INDL,C,D,STD,FCAP,USD,98.836,3.364,19.79,10.325,38.98,A,73,160.429,1740.917,111.678,1314.675,50.524,132.764,,Las Vegas,8.237,8,578.512
117036,20191231,2019,INDL,C,D,STD,GDEN,USD,289.744,27.879,50.524,-39.545,973.41,A,19.22,,7333.791,74.769,243.411,176.499,,66.417,Clayton,48.716,0.805,72.789
117141,20191231,2019,INDL,C,D,STD,EFSC,USD,867.185,26.543,176.499,92.739,354.31,A,48.21,,30586.497,329.151,1513.498,653.277,,283.617,Pearl River,20.314,1.639,329.602
117161,20191231,2019,INDL,C,D,STD,STL,USD,4392.532,198.455,653.277,427.041,1321.588,A,21.08,,2122.428,27.012,1182.747,47.326,,,Harrisburg,,0.049,457.147
117260,20191231,2019,INDL,C,D,STD,HT,USD,807.51,38.653,47.326,-3.669,530.904,A,14.55,13690,17315,10896,2552,2861,1784,,Santa Clara,979,13.775,3755
117768,20200131,2019,INDL,C,D,STD,NVDA,USD,12204,612,2861,2796,10918,A,235.3,1857.8,6644.6,532,3713,442.5,1026.4,,Detroit,373.6,20,5254.5
117861,20191231,2019,INDL,C,D,STD,AXL,USD,977.6,112.6,442.5,-484.5,6530.9,A,10.76,424.68,3643.678,20.393,1950.46,279.677,210.588,,Philadelphia,0,7.055,1086.553
117902,20191231,2019,INDL,C,D,STD,AUD,USD,881.443,137.913,279.677,-420.212,1489.929,A,4.64,,44196.096,536.221,906.268,962.897,,414.487,Pasadena,0.559,3.294,513.172
118042,20191231,2019,INDL,C,D,STD,EWBC,USD,5017.617,145.625,962.897,674.035,2091.677,A,48.7,5319,13459,412,4300,1432,4054,,Dublin,1286,141,11140
118122,20191231,2019,INDL,C,D,STD,APTV,USD,3819,255.288,1432,990,14357,A,94.97,213.061,669.229,92.164,110,9.608,125.626,,Portsmouth,0,1.9,158.316
118223,20190630,2019,INDL,C,D,STD,EPAY,USD,379.377,41.315,9.608,9.432,421.962,A,53.6,,189.886,,29.809,117.984,,,Rye,34.273,0.189,193.162
118264,20191231,2019,INDL,C,D,STD,GBL,USD,54.717,27.38,117.984,81.917,312.368,A,19.49,1237.083,2743.828,689.244,576.544,249.436,624.207,,Los Angeles,0,8.198,1428.478
118267,20200430,2019,INDL,C,D,STD,KFY,USD,1221.381,54.45,249.436,104.946,1977.33,A,42.4,,3235.049,39.927,33.452,60.378,,21.251,Lowell,0.601,0.538,22.431
118525,20191231,2019,INDL,C,D,STD,EBTC,USD,296.641,11.825,60.378,34.2,153.427,A,33.87,1433.547,3416.32,414.572,916.426,276.246,317.681,,Andover,462.146,5.5,1019.086
119275,20191231,2019,INDL,C,D,STD,MKSI,USD,2023.344,54.596,276.246,140.386,1899.773,A,110.01,9833,21402,6312,8102,5420,5366,,Norwalk,0,26.4,0
119314,20191231,2019,INDL,C,D,STD,BKNG,USD,5933,41.417,5420,4865,15066,A,2053.73,303.204,592.239,148.833,34.242,188.199,78.67,,Winchester,56.106,1.332,424.813
119316,20191231,2019,INDL,C,D,STD,TREX,USD,449.175,58.241,188.199,144.738,745.347,A,89.88,,9340.018,21.561,1149.989,149.962,,123.564,Topeka,1.345,0.773,124.314
119414,20190930,2019,INDL,C,D,STD,CFFN,USD,1336.326,137.849,149.962,94.243,351.912,A,13.73,441.989,756.874,169.607,169.739,-3.152,356.029,,San Jose,63.589,2.713,396.275
119574,20190630,2019,INDL,C,D,STD,EXTR,USD,115.987,119.172,-3.152,-25.853,995.789,A,7.37,494.482,844.173,271.719,79.388,68.913,345.342,,Chicago,0,1.78,519.877
120048,20191231,2019,INDL,C,D,STD,HSII,USD,309.115,19.166,68.913,46.869,725.614,A,32.5,498.101,9060.806,16.283,2872.615,184.873,528.939,,Canonsburg,6.984,0.467,1111.581
120093,20191231,2019,INDL,C,D,STD,CNX,USD,4160.546,186.643,184.873,-80.73,1924.346,A,8.85,,11947.663,420.098,406.065,260.549,,109.47,Portsmouth,434.593,2.853,118.841
120318,20191231,2019,INDL,C,D,STD,TOWN,USD,1640.755,72.65,260.549,138.783,673.413,A,27.82,2540.411,5017.635,150.902,1436.897,349.347,1084.059,,Pittsburgh,1011.674,9.5,6777.456
120444,20191231,2019,INDL,C,D,STD,WCC,USD,2265.483,41.797,349.347,223.426,8358.917,A,59.39,349,1433.3,40.6,714.5,68.8,245.3,,Euless,59,3.173,1187.6
120824,20191231,2019,INDL,C,D,STD,USCR,USD,343.4,16.696,68.8,14.9,1478.7,A,41.66,1511.586,3390.275,599.219,0,595.278,1105.526,,Seattle,34.401,5.325,297.404
121077,20190930,2019,INDL,C,D,STD,FFIV,USD,1761.497,60.367,595.278,427.734,2242.447,A,139.65,2819.591,4892.943,824.876,1015.194,518.443,1238.231,,Manhattan Beach,1069.863,13.1,2617.379
121142,20191231,2019,INDL,C,D,STD,SKX,USD,2314.665,153.479,518.443,346.56,5242.544,A,43.19,334.271,9759.941,108.309,12091.735,631.819,1048.293,,Boca Raton,0,1.475,493.031
121382,20191231,2019,INDL,C,D,STD,SBAC,USD,-3667.007,111.775,631.819,146.991,2014.645,A,240.99,1864.5,3913.4,738.4,603,621.2,463,,Silver Spring,93.4,0.92,71.7
121440,20191231,2019,INDL,C,D,STD,UTHR,USD,2780.4,43.885,621.2,-104.5,1448.8,A,88.08,274.683,902.496,156.307,14.191,93.563,184.668,,El Segundo,3.9,1.313,149.548
121673,20191231,2019,INDL,C,D,STD,STMP,USD,665.625,17.029,93.563,59.229,571.85,A,83.52,,4384.178,112.947,62.073,79.44,,38.888,Warsaw,4.692,0.722,46.932
121713,20191231,2019,INDL,C,D,STD,FISI,USD,421.619,16.003,79.44,48.862,209.181,A,32.1,3209.8,8837.7,1215.8,1842,496,1543.9,,Sunnyvale,90.6,9.419,1613.8
121718,20191231,2019,INDL,C,D,STD,JNPR,USD,4610.6,335.9,496,345,4445.4,A,24.63,,4909.95,192.335,3410.003,457.063,,,San Diego,0,7.255,484.798
121815,20191231,2019,INDL,C,D,STD,ECPG,USD,1022.193,31.097,457.063,167.869,1397.681,A,35.36,886.89,3505.846,575.615,1166.999,300.42,833.104,,Los Angeles,0,3.09,185.526
122172,20191231,2019,INDL,C,D,STD,JCOM,USD,1311.192,47.655,300.42,218.806,1372.054,A,93.71,5.771,7.498,3.135,,-19.665,1.826,,Zephyr Cove,0,0.02,0
122175,20191231,2019,INDL,C,D,STD,VHC,USD,5.628,69.587,-19.665,-19.18,0.085,A,3.8,221.967,393.708,36.031,58.076,22.707,50.129,,Martinsville,92.813,1.251,492.15
122211,20200131,2019,INDL,C,D,STD,HOFT,USD,274.121,11.838,22.707,17.083,610.824,A,25.69,1942.143,4690.039,437.446,537.038,-104.845,932.503,,San Rafael,680.275,3.001,307.662
122257,20191231,2019,INDL,C,D,STD,BMRN,USD,3122.381,179.838,-104.845,-23.848,1704.048,A,84.55,1120.9,2034.9,37.3,980.3,493.9,1002.7,,Richardson,544.1,11.2,2656.3
122380,20191231,2019,INDL,C,D,STD,LII,USD,-170.2,38.594,493.9,408.7,3807.2,A,243.97,211.897,640.492,70.728,144.313,56.529,84.584,,St. Louis,0,3.454,354.213
122394,20191231,2019,INDL,C,D,STD,PRFT,USD,381.015,31.687,56.529,37.125,565.527,A,46.07,303.238,606.44,172.923,91.973,45.108,127.497,,Carle Place,92.361,4.095,722.502
122519,20190630,2019,INDL,C,D,STD,FLWS,USD,342.711,64.418,45.108,34.766,1248.623,A,14.5,659.743,3120.503,338.489,520.658,20.685,398.997,,Westford,22.227,2.502,192.128
122902,20200331,2019,INDL,C,D,STD,NTCT,USD,1937.919,72.221,20.685,-2.754,891.82,A,24.07,56.589,73.754,31.86,0,5.522,42.694,,Sunnyvale,0,0.475,21.211
124036,20190630,2019,INDL,C,D,STD,EGAN,USD,24.307,30.478,5.522,4.168,67.232,A,7.92,,6653.826,37.357,3047.862,99.916,,,Newton,0,0,893.296
124046,20191231,2019,INDL,C,D,STD,DHC,USD,2736.519,237.897,99.916,-88.234,1043.342,A,8.44,,168622,4829,5926,5604,,,New York,1249,16.2,8656
124434,20191231,2019,INDL,C,D,STD,BLK,USD,33547,155.199,5604,4476,14539,A,502.7,575.119,1470.945,84.531,653.358,59.733,236.375,,Burlington,137.309,4,634.279
124775,20191231,2019,INDL,C,D,STD,CIR,USD,391.411,19.912,59.733,-133.935,964.313,A,46.24,404.31,992.233,90.447,372.134,117.45,344.344,,Stamford,8.252,0.96,641.196
125240,20191231,2019,INDL,C,D,STD,WWE,USD,275.326,77.28,117.45,77.061,960.442,A,64.87,,2267.195,19.196,55.978,45.008,,25.383,Greenville,27.046,0.242,27.683
125580,20191231,2019,INDL,C,D,STD,SFST,USD,205.86,7.673,45.008,27.858,109.131,A,42.49,2231.613,7006.886,393.745,2531.972,583.518,693.336,,Cambridge,0,7.724,698.556
125595,20191231,2019,INDL,C,D,STD,AKAM,USD,3657.958,162.001,583.518,478.035,2893.617,A,86.38,16.247,106.172,11.494,18.433,-17.204,18.619,,Louisville,0,0.135,61.588
125601,20191231,2019,INDL,C,D,STD,GAIA,USD,68.914,18.423,-17.204,-18.15,53.979,A,7.99,313.34,771.184,139.496,461.182,-44.98,150.791,,Latham,72.391,0.835,189.586
125604,20191231,2019,INDL,C,D,STD,PLUG,USD,134.679,303.379,-44.98,-85.465,230.239,A,3.16,290.738,709.506,173.016,119.062,16.201,63.904,,Fort Myers,14.405,1.7,202.594
125794,20191231,2019,INDL,C,D,STD,NEO,USD,507.408,104.781,16.201,8.006,408.83,A,29.25,522.2,1186,172.6,371.1,41.2,182.7,,San Diego,61.1,3,517.3
126056,20191231,2019,INDL,C,D,STD,KTOS,USD,574.1,106.636,41.2,12.5,717.5,A,18.01,6471,148188,3483,76615,6614,12385,,Stamford,0,95.1,29224
126136,20191231,2019,INDL,C,D,STD,CHTR,USD,31445,209.976,6614,1668,45764,A,485.08,7735,21416,3315,4721,961,10714,,Seattle,0,25.4,2077
126296,20191231,2019,INDL,C,D,STD,EXPE,USD,3967,142.599,961,565,12067,A,108.14,106.96,124.848,86.478,2.664,-20.512,11.823,,San Francisco,0,0.056,54.268
126318,20191231,2019,INDL,C,D,STD,IMMR,USD,83.757,31.414,-20.512,-20.044,35.953,A,7.43,641.664,1448.58,130.673,19.97,34.166,85.743,,Wilmington,176.134,1.34,143.57
126423,20191231,2019,INDL,C,D,STD,ONTO,USD,1264.026,50.184,34.166,1.91,305.896,A,36.54,3189,9452,1382,1791,1035,2080,,Santa Clara,679,16.3,2140
126554,20191031,2019,INDL,C,D,STD,A,USD,4748,309.071,1035,1071,5163,A,85.31,1313.7,4579.8,199.5,869.3,494,763.2,,Thousand Oaks,393.4,11.79,1808.4
126721,20191231,2019,INDL,C,D,STD,TDY,USD,2714.7,36.548,494,402.3,3163.6,A,346.54,,3916.12,415.379,1330.085,159.643,,,New York,57.525,5.2,1865.122
127377,20191231,2019,INDL,C,D,STD,BGCP,USD,685.826,353.799,159.643,55.707,2104.231,A,5.94,2478.4,7235.8,679.5,2670.4,1086.7,723.8,,Lake Forest,794.1,15.5,4931.3
128978,20191231,2019,INDL,C,D,STD,PKG,USD,3071,94.655,1086.7,696.4,6964.3,A,111.99,22.566,28.277,14.04,3.427,11.066,5.197,,Englewood,2.378,0.283,8.036
129441,20191231,2019,INDL,C,D,STD,ZYXI,USD,19.742,32.792,11.066,9.492,45.472,A,7.87,86.536,155.335,61.808,21.4,-64.332,122.209,,Lexington,0,0.328,207.718
129466,20191231,2019,INDL,C,D,STD,AGEN,USD,-225.356,137.818,-64.332,-107.657,150.048,A,4.07,943.859,1674.853,227.146,368.257,62.588,137.701,,Austin,73.057,1.545,310.332
133288,20191231,2019,INDL,C,D,STD,SLAB,USD,1115.051,43.496,62.588,19.265,837.554,A,115.98,2984,6488.1,1179.1,653.3,1280.4,902.4,,Irvine,640.9,13.9,952
133366,20191231,2019,INDL,C,D,STD,EW,USD,4148.3,209.1,1280.4,1046.9,4348,A,233.29,1044.4,3420.9,341.6,1097.8,309.8,659.6,,Shelton,357.2,6,1079.1
133367,20190930,2019,INDL,C,D,STD,EPC,USD,1303.5,54.207,309.8,-372.2,2141,A,30.96,119.005,147.569,22.521,29.04,-69.091,58.212,,South San Francisco,1.354,0.163,127.696
133468,20191231,2019,INDL,C,D,STD,RIGL,USD,53.815,167.988,-69.091,-66.894,59.288,A,2.14,202.47,543.729,59.173,17.182,-10.979,58.069,,Austin,77.084,1.257,133.677
133504,20191231,2019,INDL,C,D,STD,LMNX,USD,464.86,44.325,-10.979,-3.838,334.638,A,23.16,508.556,2261.766,188.495,928.463,231.896,171.46,,Aurora,145.278,2.047,477.929
133726,20190930,2019,INDL,C,D,STD,CCMP,USD,980.377,29.101,231.896,39.215,1037.696,A,144.32,224.572,489.544,131.538,30.733,14.783,105.185,,Nashville,0,0.876,103.89
133766,20191231,2019,INDL,C,D,STD,HSTM,USD,338.168,32.379,14.783,15.77,254.112,A,27.2,,740463,16598,19230,8144,,,New York,0,49,55853
133768,20191231,2019,INDL,C,D,STD,MET,USD,66144,915.338,8144,5899,69744,A,50.97,337.754,417.715,36.112,235.273,170.083,65.341,,The Woodlands,4.243,0.184,148.336
133868,20191231,2019,INDL,C,D,STD,LXRX,USD,117.101,106.272,170.083,130.133,322.073,A,4.15,278.107,512.71,176.523,191.877,-77.015,170.433,,New York,0,1.341,69.183
133869,20191231,2019,INDL,C,D,STD,LPSN,USD,148.535,63.833,-77.015,-96.071,291.609,A,37,405.473,637.516,80.428,41.192,-105.18,69.872,,Brisbane,0,0.354,203.678
133871,20191231,2019,INDL,C,D,STD,SGMO,USD,432.554,115.973,-105.18,-95.186,102.428,A,8.37,1011.19,1885.67,266.501,48.011,369.47,142.746,,Alameda,12.886,0.617,24.749
133885,20191231,2019,INDL,C,D,STD,EXEL,USD,1685.97,304.831,369.47,321.012,967.775,A,17.62,3020,8425.5,894.2,2964.4,663.4,1818.4,,Phoenix,1232.4,34.8,3115
134932,20191231,2019,INDL,C,D,STD,ON,USD,3301.7,411.313,663.4,211.7,5517.9,A,24.38,178.552,297.021,22.803,8.273,-0.616,26.378,,Rockville,0,0.382,6.76
135788,20191231,2019,INDL,C,D,STD,CEVA,USD,251.157,21.839,-0.616,0.028,87.152,A,26.96,279.295,814.908,44.643,85.341,4.192,206.737,,Plano,14.8,2.209,196.505
135965,20191231,2019,INDL,C,D,STD,RBBN,USD,483.255,110.472,4.192,-130.075,563.111,A,3.1,3088,12531,345,6286,1326,2359,,Princeton,383,4.577,8122
135990,20191231,2019,INDL,C,D,STD,NRG,USD,1658,248.996,1326,4438,9821,A,39.75,555.194,742.299,487.429,384.777,-235.245,85.24,,Bridgewater,28.313,0.435,361.531
136186,20191231,2019,INDL,C,D,STD,INSM,USD,261.674,89.682,-235.245,-254.337,136.467,A,23.88,,26770.806,172.585,603.571,734.081,,205.264,Beverly Hills,0.44,1.835,227.264
136265,20191231,2019,INDL,C,D,STD,PACW,USD,4954.697,119.782,734.081,468.636,1362.455,A,38.27,1345,2271,466,487,105,798,,Van Buren,169,11,2519
136648,20191231,2019,INDL,C,D,STD,VC,USD,480,27.956,105,70,2945,A,86.59,4662.6,9733.2,1167.6,68.7,1382.2,1030.2,,Sunnyvale,595.5,7.326,1168.6
136725,20191231,2019,INDL,C,D,STD,ISRG,USD,8263.8,116,1382.2,1379.3,4478.5,A,591.15,1021.325,4692.79,238.014,1965.918,404.429,710.181,,Wilmington,160.66,17.1,1547.643
137131,20191231,2019,INDL,C,D,STD,CRL,USD,1634.584,48.936,404.429,252.019,2621.226,A,152.76,1537.497,11133.235,647.604,1554.802,-68.393,710.166,,Wilmington,322.98,5.633,764.062
137310,20200131,2019,INDL,C,D,STD,MRVL,USD,8678.58,663.481,-68.393,1584.391,2699.161,A,26.56,,13215.97,105.447,374.171,215.294,,144.255,Boston,38.398,1.55,179.674
137351,20191231,2019,INDL,C,D,STD,BHLB,USD,1717.931,49.585,215.294,97.45,592.164,A,32.88,932.397,2516.086,351.911,976.311,295.412,264.433,,Billerica,287.098,5.3,795.558
137573,20191231,2019,INDL,C,D,STD,ENTG,USD,1165.889,134.727,295.412,254.86,1591.066,A,50.09,375.679,548.094,139.881,50.702,24.205,68.664,,Beverly,140.364,1.009,196.206
137602,20191231,2019,INDL,C,D,STD,ACLS,USD,419.427,32.585,24.205,17.034,342.958,A,24.095,1261,5157,59,3088,-7,996,,Westminster,20,5.8,975
137609,20191231,2019,INDL,C,D,STD,MAXR,USD,761,59.9,-7,109,1666,A,15.67,23.349,23.486,23.081,0,-4.959,1.387,,Austin,0,0.009,0
137642,20191231,2019,INDL,C,D,STD,SAVA,USD,22.099,21.842,-4.959,-4.631,0,A,5.2,209.432,656.2,33.123,254.411,18.726,65.987,,Santa Monica,0,1.104,156.169
137943,20191231,2019,INDL,C,D,STD,EVC,USD,288.172,84.355,18.726,-19.712,273.575,A,2.62,759.934,1174.123,243.274,57.013,482.746,44.967,,Park City,0,0.32,320.452
138122,20191231,2019,INDL,C,D,STD,ARNA,USD,1071.465,50.171,482.746,397.555,806.431,A,45.42,4451,7316,2042,1836,1040,665,,San Diego,359,7.7,888
138205,20191231,2019,INDL,C,D,STD,ILMN,USD,4613,147,1040,1002,3543,A,331.74,1796.3,2771.5,678.3,859.8,324.9,645.6,,Billerica,577.2,7.23,984.2
138483,20191231,2019,INDL,C,D,STD,BRKR,USD,906.8,154.156,324.9,197.2,2072.6,A,50.97,195.814,344.509,5.608,1.547,0.352,240.388,,Deerfield,124.149,0.935,110.714
138707,20191231,2019,INDL,C,D,STD,SRGA,USD,34.564,73.928,0.352,-211.642,308.384,A,2.74,2872.616,23965.615,1869.577,12345.645,1165.892,2157.863,,Redwood City,0,8.378,1525.347
138743,20191231,2019,INDL,C,D,STD,EQIX,USD,8840.606,85.308,1165.892,507.45,5562.14,A,583.7,,27805.496,294.946,2275.559,604.744,,301.794,Nashville,128.892,2.487,329.077
139025,20191231,2019,INDL,C,D,STD,PNFP,USD,4355.748,76.564,604.744,400.881,1331.762,A,64,3679,10265,1832,6066,2091,1912,,New York,0,11.081,1387
139665,20191231,2019,INDL,C,D,STD,MCO,USD,612,187.687,2091,1422,4829,A,237.41,1342.684,3560.933,400.154,1242.479,134.004,946.666,,Santa Ana,122.019,25.7,2116.229
139804,20191231,2019,INDL,C,D,STD,TTMI,USD,1279.037,105.51,134.004,41.301,2689.308,A,15.05,13.41,13.828,11.703,1.112,-15.278,3.978,,Austin,0.025,0.053,3.01
140042,20191231,2019,INDL,C,D,STD,AWH,USD,8.738,97.286,-15.278,-15.237,4.538,A,0.81,71.829,86.02,34.924,24.779,-19.651,36.768,,Cupertino,3.383,0.09,4.352
140044,20191231,2019,INDL,C,D,STD,DRRX,USD,22.86,195.257,-19.651,-20.578,29.564,A,3.8,415.395,2353.093,13.535,814.386,169.786,179.078,,Plano,167.256,8.4,852.154
140073,20191231,2019,INDL,C,D,STD,ITGR,USD,1152.488,32.7,169.786,96.336,1258.094,A,80.43,2556.8,6877.3,969.2,1601.9,908.5,918,,New York,778.3,21,1677.4
140541,20190630,2019,INDL,C,D,STD,TPR,USD,3513.4,286.8,908.5,643.4,6027.1,A,26.97,,1275.076,19.11,66.185,25.283,,11.556,Dunn,4.461,0.213,11.994
140565,20191231,2019,INDL,C,D,STD,SLCT,USD,212.775,18.33,25.283,13.035,63.865,A,12.3,1871,2748,213,417,268,1643,,Dublin,0,2.9,3172
140988,20191231,2019,INDL,C,D,STD,TNET,USD,475,69.065,268,212,3856,A,56.61,64.137,161.373,12.074,149.58,-18.014,44.53,,San Diego,25.29,0.938,140.52
141178,20191231,2019,INDL,C,D,STD,INSG,USD,-37.238,81.974,-18.014,-40.125,219.496,A,7.33,556.959,3505.768,177.254,946.302,-170.946,236.494,,Madison,61.724,4.11,182.505
141277,20191231,2019,INDL,C,D,STD,EXAS,USD,2288.061,147.626,-170.946,-83.993,876.293,A,92.48,230.999,529.181,95.624,118.672,43.766,94.901,,Irvine,0,3.433,427.87
141359,20200531,2019,INDL,C,D,STD,RGP,USD,303.661,32.144,43.766,28.285,703.353,A,16.33,1633.419,2500.702,550.425,43.463,514.483,970.97,,Tempe,112.051,14.53,583.909
141384,20191231,2019,INDL,C,D,STD,ALGN,USD,1346.169,78.433,514.483,442.776,2406.796,A,279.04,3057.85,6166.799,1027.567,49.238,945.586,1035.933,,Schaffhausen,752.908,15,1425.383
141459,20191231,2019,INDL,C,D,STD,GRMN,USD,4793.496,190.686,945.586,952.486,3757.505,A,97.56,1176.641,2205.866,274.562,67.607,-220.545,259.357,,Bothell,85.932,1.605,20.178
141460,20191231,2019,INDL,C,D,STD,SGEN,USD,1876.287,171.994,-220.545,-158.65,916.713,A,114.26,53.572,164.87,8.335,55.141,2.731,25.312,,Holliston,22.061,0.505,49.632
141469,20191231,2019,INDL,C,D,STD,HBIO,USD,81.694,38.188,2.731,-4.687,116.176,A,3.05,208.653,279.068,39.884,216.446,-121.487,53.047,,EmeryVille,41.332,0.231,138.551
141496,20191231,2019,INDL,C,D,STD,DVAX,USD,8.29,83.871,-121.487,-152.6,35.219,A,5.72,760.25,783.183,189.68,6.361,-246.545,74.826,,San Diego,6.341,0.503,141.581
141846,20191231,2019,INDL,C,D,STD,ACAD,USD,699.135,155.275,-246.545,-235.259,339.076,A,42.78,4366.448,44480.162,1678.273,9487.852,1047.017,3579.346,,Atlanta,0,24,1153.668
141913,20191231,2019,INDL,C,D,STD,GPN,USD,27855.747,300.226,1047.017,430.613,4911.892,A,182.56,483.429,1727.867,8.493,258.329,-27.986,183.071,,Houston,221.342,3.428,802.589
142260,20191231,2019,INDL,C,D,STD,OIS,USD,1223.967,60.501,-27.986,-231.808,1017.354,A,16.31,1613.9,6542.8,732.2,1345.3,21.2,975.3,,St. Louis,331.5,6.6,3797.8
142460,20191231,2019,INDL,C,D,STD,BTU,USD,2613.8,96.9,21.2,-211.3,4623.4,A,9.12,70.927,104.764,19.804,0.11,34.135,17.041,,Atlanta,41.553,0.673,224.652
142546,20191231,2019,INDL,C,D,STD,MPX,USD,77.212,33.87,34.135,28.239,292.136,A,14.4,731.1,1409.8,327.8,468.3,11.9,253.9,,San Jose,158.7,1.861,876.8
142814,20190630,2019,INDL,C,D,STD,SYNA,USD,657.3,33.35,11.9,-22.9,1472.2,A,65.77,7630,64549,1291,14610,4411,15322,,Chicago,2546,80,14784
142953,20191231,2019,INDL,C,D,STD,MDLZ,USD,27275,1435.006,4411,3870,25868,A,55.08,483.238,1240.81,127.21,100.669,80.067,236.996,,Mountain View,108.011,2.7,417.137
142956,20191231,2019,INDL,C,D,STD,OMCL,USD,845.254,42.132,80.067,61.338,897.027,A,81.72,,1559.235,18.465,19.792,32.497,,9.636,Easton,0.074,0.294,10.336
143153,20191231,2019,INDL,C,D,STD,SHBI,USD,192.802,12.5,32.497,16.198,69.787,A,17.36,,896552,16327,20514,6709,,,Newark,0,51.511,46306
143356,20191231,2019,INDL,C,D,STD,PRU,USD,63115,398.832,6709,4186,64845,A,93.74,15450.601,29789.88,6126.694,16.247,6305.074,11061.896,,Dublin,0,492,29282.379
143357,20190831,2019,INDL,C,D,STD,ACN,USD,14408.951,635.774,6305.074,4779.112,43215.013,A,210.57,619.091,845.639,172.25,6.792,-6.394,195.566,,Scottsdale,38.845,1.916,217.952
143912,20191231,2019,INDL,C,D,STD,AXON,USD,543.495,59.498,-6.394,0.882,530.86,A,73.28,24112.7,26494.8,3874.4,12502.7,1496,11872,,Columbus,218,8.5,2613.7
143974,20191231,2019,INDL,C,D,STD,ADS,USD,1588.3,47.6,1496,278,5581.3,A,112.2,17037,35426,887,6287,1342,16070,,London,0,46.6,6968
144009,20191231,2019,INDL,C,D,STD,WLTW,USD,10249,128.69,1342,1044,9039,A,201.94,,1944.114,18.43,47.74,54.324,,22.961,Fairmont,157.739,0.443,24.75
144122,20191231,2019,INDL,C,D,STD,MVBF,USD,204.602,11.944,54.324,26.991,146.965,A,24.92,183.357,382.374,1.032,90.044,8.844,85.465,,Boca Raton,0,8.813,618.215
144396,20191231,2019,INDL,C,D,STD,CCRN,USD,162.632,35.871,8.844,-57.713,822.224,A,11.62,10248,18317,320,4255,-723,6595,,Saint Louis,5038,24,40044
144435,20191231,2019,INDL,C,D,STD,BG,USD,5223,141.813,-723,-1280,41140,A,57.55,269.749,622.527,63.297,32.315,35.897,142.821,,Pleasanton,71.368,1.484,186.438
144436,20191231,2019,INDL,C,D,STD,NTUS,USD,416.123,34.149,35.897,-15.671,495.175,A,32.99,147.576,239.544,97.605,7.677,-7.514,27.996,,Santa Clara,0,0.353,26.871
144437,20191231,2019,INDL,C,D,STD,PDFS,USD,196.157,32.503,-7.514,-5.418,85.585,A,16.89,560.499,1931.646,82.985,708.368,202.638,378.105,,Dallas,0,3.236,1478.642
144520,20191231,2019,INDL,C,D,STD,AMN,USD,736.742,46.722,202.638,113.988,2222.107,A,62.31,4723.9,24638.7,617.9,6936.9,1508.3,3441.5,,Warsaw,2385,19.9,1771.7
144559,20191231,2019,INDL,C,D,STD,ZBH,USD,12388.1,206,1508.3,1131.6,7982.2,A,149.68,1602.6,2911.3,3.5,959.6,332.9,1247,,Duluth,985,8.5,6041.4
144640,20191231,2019,INDL,C,D,STD,ABG,USD,646.3,19.28,332.9,184.4,7210.3,A,111.79,3342,14128,377,6958,881,3258,,Greenwich,,100,13540
144998,20191231,2019,INDL,C,D,STD,XPO,USD,2702,92.342,881,419,16648,A,79.7,39033,77453,4937,18269,6733,23617,,Indianapolis,0,70.6,83103
145046,20191231,2019,INDL,C,D,STD,ANTM,USD,31728,252.922,6733,4807,104213,A,302.03,1633.7,2819.7,499.4,949.1,62.3,1237.7,,Grapevine,859.7,56,4461.1
145049,20200131,2019,INDL,C,D,STD,GME,USD,611.5,64.3,62.3,-470.9,6466,A,6.08,295.39,1498.314,182.736,1608.48,294.316,394.07,,New York,27.204,17,580.213
145308,20191231,2019,INDL,C,D,STD,WW,USD,-685.543,67.419,294.316,119.616,1413.337,A,38.21,20323,40994,12123,14260,2137,12932,,St. Louis,0,56.6,65454
145552,20191231,2019,INDL,C,D,STD,CNC,USD,12551,415.048,2137,1321,74639,A,62.87,,276087.8,2515.9,3897.5,1646.8,,,Des Moines,,17.601,14126
145701,20191231,2019,INDL,C,D,STD,PFG,USD,14618,276.6,1646.8,1394.2,15999.6,A,55,5695.543,11248.525,418.665,2764.479,767.493,4477.702,,Raleigh,4432.168,67,5199.531
145977,20191231,2019,INDL,C,D,STD,AAP,USD,3549.081,69.232,767.493,486.896,9709.003,A,160.16,1441.8,3172.4,461,347.5,468.1,596.1,,Atlanta,340.8,12,2133.4
146017,20190831,2019,INDL,C,D,STD,AYI,USD,1918.9,39.453,468.1,330.4,3672.7,A,138,,3516.757,13.545,1480.419,97.175,,,Atlanta,0,0.134,403.014
